image_urls,images,price,title
http://books.toscrape.com//media/cache/6d/80/6d80608ef81001ad068df06fae44b7f8.jpg,"[{'url': 'http://books.toscrape.com//media/cache/6d/80/6d80608ef81001ad068df06fae44b7f8.jpg', 'path': 'full/f1cdd652a944473f6eb1566a35bd841fe90d477a.jpg', 'checksum': '0adabcd508ae4baccf26a5f80f8e824b'}]",£53.90,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners)
http://books.toscrape.com//media/cache/df/64/df642e483f7ae23de6888c73f05e2014.jpg,"[{'url': 'http://books.toscrape.com//media/cache/df/64/df642e483f7ae23de6888c73f05e2014.jpg', 'path': 'full/a836f04a50efbb9ffe9fba83a0cf933e087c826c.jpg', 'checksum': 'd9287090d69be58ea484fe2d610f8072'}]",£35.67,Join
http://books.toscrape.com//media/cache/73/06/7306b860c7887dfb2a4b0083e2d6bf0d.jpg,"[{'url': 'http://books.toscrape.com//media/cache/73/06/7306b860c7887dfb2a4b0083e2d6bf0d.jpg', 'path': 'full/5732560478a5a4c58ae331a7054ba13c3704f8a1.jpg', 'checksum': '12cda15f9b347ddaba9165b8a46c78d7'}]",£40.11,"Layered: Baking, Building, and Styling Spectacular Cakes"
http://books.toscrape.com//media/cache/d6/9b/d69b7020c4210e12882ffca0428919a2.jpg,"[{'url': 'http://books.toscrape.com//media/cache/d6/9b/d69b7020c4210e12882ffca0428919a2.jpg', 'path': 'full/13c2afae7ace884f853bbaa11a5c9cec17cf2273.jpg', 'checksum': 'db134943b5c35d7dfa406380e3ca8d6d'}]",£19.92,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12)
http://books.toscrape.com//media/cache/1c/78/1c78cb31ededc4c662857cf65bd1619d.jpg,"[{'url': 'http://books.toscrape.com//media/cache/1c/78/1c78cb31ededc4c662857cf65bd1619d.jpg', 'path': 'full/4b2afaf17b583590938a134e63e2912dd66ee681.jpg', 'checksum': '239f1fd2f3698db2b5c356a627f88fe2'}]",£45.61,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)"
http://books.toscrape.com//media/cache/67/f8/67f83a06f77d0ff3b06cb8ac04839422.jpg,"[{'url': 'http://books.toscrape.com//media/cache/67/f8/67f83a06f77d0ff3b06cb8ac04839422.jpg', 'path': 'full/ae8c6572c2536a4c66052d9e77b7a9cf573ce3d3.jpg', 'checksum': 'eb158a7b0f993c4b4753f566afb1327c'}]",£46.91,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)"
http://books.toscrape.com//media/cache/48/19/48192cbef9101060e3787d87d7c8d7d1.jpg,"[{'url': 'http://books.toscrape.com//media/cache/48/19/48192cbef9101060e3787d87d7c8d7d1.jpg', 'path': 'full/af4986b8c4af06c67e7cfe441bfb62741c268b9e.jpg', 'checksum': 'b509e0154d52236d92f83202b95f300c'}]",£14.02,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed"
http://books.toscrape.com//media/cache/05/c4/05c43fe821ae19169c7baa8a54c7e869.jpg,"[{'url': 'http://books.toscrape.com//media/cache/05/c4/05c43fe821ae19169c7baa8a54c7e869.jpg', 'path': 'full/1ef2053b7613c0241b9fdf0781084d7f3eeb0b69.jpg', 'checksum': '0b3670af907a4032b3e850e71b0f485e'}]",£56.40,Masks and Shadows
http://books.toscrape.com//media/cache/a7/9c/a79cac7aec3816fb754c1aedd2e82986.jpg,"[{'url': 'http://books.toscrape.com//media/cache/a7/9c/a79cac7aec3816fb754c1aedd2e82986.jpg', 'path': 'full/f5e8c4946cb86b18a9b0cbcd29594a5f23c3b8eb.jpg', 'checksum': '35a9a76056e8a441f0908634b27872df'}]",£37.97,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master"
http://books.toscrape.com//media/cache/15/97/15972684c6f44f1be5e751d2e067cc16.jpg,"[{'url': 'http://books.toscrape.com//media/cache/15/97/15972684c6f44f1be5e751d2e067cc16.jpg', 'path': 'full/98943609eb98d5922e9c899539d3cea936deaa71.jpg', 'checksum': 'ad4441acadfe9488d23a5b087ef75099'}]",£54.35,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day
http://books.toscrape.com//media/cache/51/86/51862681bebec59be61f36f937c71fce.jpg,"[{'url': 'http://books.toscrape.com//media/cache/51/86/51862681bebec59be61f36f937c71fce.jpg', 'path': 'full/c38cd4e5b00c2835a9e7ac72a75562ba93bdbd14.jpg', 'checksum': '4942db484a5eaa3b0bbb216b30cb59df'}]",£21.96,Fifty Shades Darker (Fifty Shades #2)
http://books.toscrape.com//media/cache/9f/25/9f25ffe4229a32d1368b3dfe248c3343.jpg,"[{'url': 'http://books.toscrape.com//media/cache/9f/25/9f25ffe4229a32d1368b3dfe248c3343.jpg', 'path': 'full/6a1820dadac8fb7884ea9b3513fdf3615d0f9f39.jpg', 'checksum': '9d8a5fb1415d1e87dd1dc30ab0beb311'}]",£28.09,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)"
http://books.toscrape.com//media/cache/94/34/943490007d42c0bc066efc899dafa472.jpg,"[{'url': 'http://books.toscrape.com//media/cache/94/34/943490007d42c0bc066efc899dafa472.jpg', 'path': 'full/601bab00775f77ff834f77a8fc1395658f02bd5c.jpg', 'checksum': '79f49729fa7b48f7a7208680433ac1c6'}]",£49.46,Bossypants
http://books.toscrape.com//media/cache/ed/a5/eda54d1bfcdd39488013f7aae1eaf659.jpg,"[{'url': 'http://books.toscrape.com//media/cache/ed/a5/eda54d1bfcdd39488013f7aae1eaf659.jpg', 'path': 'full/b0d1d82e2be61e6780bd683530ea2570c2290200.jpg', 'checksum': '6c71b2038b257e932c9924408df51e52'}]",£36.72,"Codename Baboushka, Volume 1: The Conclave of Death"
http://books.toscrape.com//media/cache/9a/2c/9a2c2936fa9bd422be96805924e1411a.jpg,"[{'url': 'http://books.toscrape.com//media/cache/9a/2c/9a2c2936fa9bd422be96805924e1411a.jpg', 'path': 'full/45c9f727c578e612edb679a4e1af371c3aff0316.jpg', 'checksum': '9b1dfbb28c30c900ca4b8fbfad9f0ec1'}]",£28.81,Burning
http://books.toscrape.com//media/cache/9d/1d/9d1d68362670066b155936e37d61bc5b.jpg,"[{'url': 'http://books.toscrape.com//media/cache/9d/1d/9d1d68362670066b155936e37d61bc5b.jpg', 'path': 'full/d8ef703974379020216fdb218236e6078dab9f8b.jpg', 'checksum': 'd8c9a3548ecd8cb083f26b32e1624e02'}]",£37.92,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))"
http://books.toscrape.com//media/cache/c5/f2/c5f2361aab546bc7f851cf93aec94ca3.jpg,"[{'url': 'http://books.toscrape.com//media/cache/c5/f2/c5f2361aab546bc7f851cf93aec94ca3.jpg', 'path': 'full/ac8940275e9a55e95be9b53a78d056adf7feafb6.jpg', 'checksum': '778f40200b049d876eea2369c4b69229'}]",£29.14,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle
http://books.toscrape.com//media/cache/7a/67/7a671ecf69cdcd2ea9ebe85da1b5585f.jpg,"[{'url': 'http://books.toscrape.com//media/cache/7a/67/7a671ecf69cdcd2ea9ebe85da1b5585f.jpg', 'path': 'full/b040fb7912058906253bd344b2cdddbddd6248b1.jpg', 'checksum': '12b83170c3dc59d8de0fc57dcdadcf9c'}]",£17.08,Camp Midnight
http://books.toscrape.com//media/cache/b7/7d/b77d5e56daa3c22822abf1b8affbaef9.jpg,"[{'url': 'http://books.toscrape.com//media/cache/b7/7d/b77d5e56daa3c22822abf1b8affbaef9.jpg', 'path': 'full/edbab8b957e4275de1ac5819acd0a4fb563f54c5.jpg', 'checksum': 'f77e286777b64230e90e22dc6230f7b5'}]",£43.29,Crown of Midnight (Throne of Glass #2)
http://books.toscrape.com//media/cache/ce/39/ce3942d9a10b6a17805136ace7c140fa.jpg,"[{'url': 'http://books.toscrape.com//media/cache/ce/39/ce3942d9a10b6a17805136ace7c140fa.jpg', 'path': 'full/a384a5a907dd1e3288f17f8bf74e556ca536e55c.jpg', 'checksum': '00b54fe291135d92f012acf561cd33c9'}]",£51.99,Danganronpa Volume 1
http://books.toscrape.com//media/cache/01/a5/01a5285b17e7ec0e7e56294a8f8af28d.jpg,"[{'url': 'http://books.toscrape.com//media/cache/01/a5/01a5285b17e7ec0e7e56294a8f8af28d.jpg', 'path': 'full/1a45c077f04c3ca7f89c23dfd44e872835347b7b.jpg', 'checksum': '0fecf5c2d83604e76e0b070ba83cee68'}]",£15.97,First and First (Five Boroughs #3)
http://books.toscrape.com//media/cache/f9/9e/f99e760b894d10c6e5ed578618918367.jpg,"[{'url': 'http://books.toscrape.com//media/cache/f9/9e/f99e760b894d10c6e5ed578618918367.jpg', 'path': 'full/d54dd830d080f7425ee3fee4e583bd3d08baa0f2.jpg', 'checksum': 'c7a70a3b322f1902aa25785a58f3bbeb'}]",£29.69,Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton
http://books.toscrape.com//media/cache/d0/6f/d06ff4e3b9daf93b18bb21f1af19b5eb.jpg,"[{'url': 'http://books.toscrape.com//media/cache/d0/6f/d06ff4e3b9daf93b18bb21f1af19b5eb.jpg', 'path': 'full/0e690e2d97ef72ef9cf37527c0ea14b58679d43b.jpg', 'checksum': '4ec4689ce4bb82dce77366cc1ec3a3d8'}]",£22.11,"Giant Days, Vol. 2 (Giant Days #5-8)"
http://books.toscrape.com//media/cache/41/ee/41ee38c1d15f0139a3fb17b730dc4347.jpg,"[{'url': 'http://books.toscrape.com//media/cache/41/ee/41ee38c1d15f0139a3fb17b730dc4347.jpg', 'path': 'full/b81bfddb671793732b2c1c94fb51960d7aa259fd.jpg', 'checksum': '1e9c4d7e87a1af1173cd711b6ad474f9'}]",£33.97,Her Backup Boyfriend (The Sorensen Family #1)
http://books.toscrape.com//media/cache/b0/9d/b09d7cb6aa8ae112dd457e588762d293.jpg,"[{'url': 'http://books.toscrape.com//media/cache/b0/9d/b09d7cb6aa8ae112dd457e588762d293.jpg', 'path': 'full/f430d2cd7663bb4448aa6e728b0b7ad77efdcf60.jpg', 'checksum': 'c64125c9a5bc866b8334063ca236f2b8'}]",£46.03,How to Be Miserable: 40 Strategies You Already Use
http://books.toscrape.com//media/cache/0f/76/0f76b00ea914ced1822d8ac3480c485f.jpg,"[{'url': 'http://books.toscrape.com//media/cache/0f/76/0f76b00ea914ced1822d8ac3480c485f.jpg', 'path': 'full/11ca28997f81c4ad79f9c2a34ecb33227e89eb09.jpg', 'checksum': 'bbfcdb6126f0c7a5115bd3608dd65dc2'}]",£12.61,The Third Wave: An Entrepreneur’s Vision of the Future
http://books.toscrape.com//media/cache/c8/1a/c81aea97de1daaa0081d96f8564c204c.jpg,"[{'url': 'http://books.toscrape.com//media/cache/c8/1a/c81aea97de1daaa0081d96f8564c204c.jpg', 'path': 'full/cc757d102f7ff8639789563e1a1a416f3ee0b72d.jpg', 'checksum': '218b7e6470665780873862db8b870d3b'}]",£17.44,The Stranger
http://books.toscrape.com//media/cache/34/c9/34c988a76c3cd7c04566d3030d8e7331.jpg,"[{'url': 'http://books.toscrape.com//media/cache/34/c9/34c988a76c3cd7c04566d3030d8e7331.jpg', 'path': 'full/90188d02cd40cec2b5506aedcaaf0c7fa0440da1.jpg', 'checksum': '23db4c7287fd10e076d0adb06941c970'}]",£42.15,The Vacationers
http://books.toscrape.com//media/cache/29/3b/293bd9cd6fe1f8c82d1688aefe6cc5f7.jpg,"[{'url': 'http://books.toscrape.com//media/cache/29/3b/293bd9cd6fe1f8c82d1688aefe6cc5f7.jpg', 'path': 'full/7f44938cdf314532e047d0a0714f3720645417d4.jpg', 'checksum': '3b4058a56e714c4137d5f7865170209a'}]",£24.12,The Wedding Dress
http://books.toscrape.com//media/cache/77/79/777988a85de2269905bd8c2070a3cf58.jpg,"[{'url': 'http://books.toscrape.com//media/cache/77/79/777988a85de2269905bd8c2070a3cf58.jpg', 'path': 'full/3b14544c86c83e3a390abdfd7d07b1d8f5ce704a.jpg', 'checksum': 'fa9855c76cf464014db66fd838c028aa'}]",£59.64,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History
http://books.toscrape.com//media/cache/49/0e/490e049133ee9f398e6a70f25c12e308.jpg,"[{'url': 'http://books.toscrape.com//media/cache/49/0e/490e049133ee9f398e6a70f25c12e308.jpg', 'path': 'full/ae619e3d8232875d58d345935ae184f40b44b05b.jpg', 'checksum': '6759a6b1d19e0f94a9d5fe6b7ed65008'}]",£58.08,The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”
http://books.toscrape.com//media/cache/6d/7b/6d7b69b4edcdf5b6b075d6fa53bf74bc.jpg,"[{'url': 'http://books.toscrape.com//media/cache/6d/7b/6d7b69b4edcdf5b6b075d6fa53bf74bc.jpg', 'path': 'full/3d8a7ce49470cb43e5ac1ad0f6ac82f9006d5fad.jpg', 'checksum': '1c4d30ef924b0462ae9e216fef210263'}]",£52.72,Thirteen Reasons Why
http://books.toscrape.com//media/cache/4e/8d/4e8d87d1cb5e876ddb50599a1d1b656e.jpg,"[{'url': 'http://books.toscrape.com//media/cache/4e/8d/4e8d87d1cb5e876ddb50599a1d1b656e.jpg', 'path': 'full/5c35eaeb4f94ea63f3d5f3b3b06f68eee9b6523b.jpg', 'checksum': 'e5a0565b738c2bf7af0234298e6ece2a'}]",£35.07,Throne of Glass (Throne of Glass #1)
http://books.toscrape.com//media/cache/3d/9d/3d9d46815a4be5e5e6f5e641d8268961.jpg,"[{'url': 'http://books.toscrape.com//media/cache/3d/9d/3d9d46815a4be5e5e6f5e641d8268961.jpg', 'path': 'full/08d659c5d4410d26c3bdfc35624106b8af154633.jpg', 'checksum': '162a5d69656a578254844539ea7ded7b'}]",£38.21,The Omnivore's Dilemma: A Natural History of Four Meals
http://books.toscrape.com//media/cache/81/37/81374b88e925ba998c4049abcf805196.jpg,"[{'url': 'http://books.toscrape.com//media/cache/81/37/81374b88e925ba998c4049abcf805196.jpg', 'path': 'full/c5324eeab1d0c9b74bebecec9b7b3c1199aad6e8.jpg', 'checksum': 'ba83f9e7b6e95df54e556c13fd970dac'}]",£41.25,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First
http://books.toscrape.com//media/cache/41/57/4157492623f9552e3efdc858a19968f3.jpg,"[{'url': 'http://books.toscrape.com//media/cache/41/57/4157492623f9552e3efdc858a19968f3.jpg', 'path': 'full/892846ee9cb64fc35f1000ec288e3a78285cf63f.jpg', 'checksum': '0c767ddc2685b461969d607b6f17611a'}]",£37.34,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us
http://books.toscrape.com//media/cache/13/2a/132a17f55f0048a2f2df748c9f5ce4e4.jpg,"[{'url': 'http://books.toscrape.com//media/cache/13/2a/132a17f55f0048a2f2df748c9f5ce4e4.jpg', 'path': 'full/811e0a1143ec3676ec170d8d29077cc9cbb7c9fe.jpg', 'checksum': '41a013843c76ede96cc18030345a3fbf'}]",£43.54,The Power of Now: A Guide to Spiritual Enlightenment
http://books.toscrape.com//media/cache/bc/1f/bc1f79af87032748b75d12079f51c031.jpg,"[{'url': 'http://books.toscrape.com//media/cache/bc/1f/bc1f79af87032748b75d12079f51c031.jpg', 'path': 'full/6ae79a227686c9fb499ac8d94ecb65bf1865cc44.jpg', 'checksum': '6be5ddfbcfab59ba45e51a6b0fd1dec2'}]",£23.15,The Emerald Mystery
http://books.toscrape.com//media/cache/2e/52/2e52982210cbc8dffe414cab72b52e38.jpg,"[{'url': 'http://books.toscrape.com//media/cache/2e/52/2e52982210cbc8dffe414cab72b52e38.jpg', 'path': 'full/cac6878851a15dfa526b46d022bdf9b86f18d7fc.jpg', 'checksum': 'de54507b9e538c65c3830aaac4580223'}]",£17.24,The Genius of Birds
http://books.toscrape.com//media/cache/2f/21/2f21c9ffd0962092ce337ecd1b338f5b.jpg,"[{'url': 'http://books.toscrape.com//media/cache/2f/21/2f21c9ffd0962092ce337ecd1b338f5b.jpg', 'path': 'full/0ea7de94c18eccaffe015d0a0bd3c180481c8cdc.jpg', 'checksum': '1f943c68ea6a82f4fbf58e79241cb114'}]",£44.28,The Glittering Court (The Glittering Court #1)
http://books.toscrape.com//media/cache/19/ed/19ed2156391eebbcd757a0d9f6d5860c.jpg,"[{'url': 'http://books.toscrape.com//media/cache/19/ed/19ed2156391eebbcd757a0d9f6d5860c.jpg', 'path': 'full/56b028c6be030d89666e7c6de236c9417434811f.jpg', 'checksum': 'd3ee02749a66404ec7523d0d3cebdc6d'}]",£55.02,The Girl on the Train
http://books.toscrape.com//media/cache/46/a2/46a2c968bfccf1979cc5576085eec6dd.jpg,"[{'url': 'http://books.toscrape.com//media/cache/46/a2/46a2c968bfccf1979cc5576085eec6dd.jpg', 'path': 'full/88f9fc1adb1f1b1ffa5030b6db446b5334279d54.jpg', 'checksum': '590414527f3c4327f7a29ad3f3fe55e0'}]",£36.95,The House by the Lake
http://books.toscrape.com//media/cache/88/e7/88e70e44632c3ca306191007bc723806.jpg,"[{'url': 'http://books.toscrape.com//media/cache/88/e7/88e70e44632c3ca306191007bc723806.jpg', 'path': 'full/ad3e4f4aa10aa610051135b98fd508f81f287095.jpg', 'checksum': 'a2c8cbb7b2a57181bb864f9f7f713145'}]",£37.60,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking
http://books.toscrape.com//media/cache/65/1e/651e956a041bf4b91bfba1374f0f91e7.jpg,"[{'url': 'http://books.toscrape.com//media/cache/65/1e/651e956a041bf4b91bfba1374f0f91e7.jpg', 'path': 'full/86c42ccf8ecdea4b8854e812b2aabb219858e18b.jpg', 'checksum': 'da183b869b39165833cd96b5b1b19106'}]",£41.82,The Kite Runner
http://books.toscrape.com//media/cache/2b/50/2b50fa031b2411a94bc68de0bbdd96fb.jpg,"[{'url': 'http://books.toscrape.com//media/cache/2b/50/2b50fa031b2411a94bc68de0bbdd96fb.jpg', 'path': 'full/dd821da1247031aa6042595aa525734fe0c2c689.jpg', 'checksum': '074f5ea56e0621a8524fc52b1a593575'}]",£10.97,The Long Shadow of Small Ghosts: Murder and Memory in an American City
http://books.toscrape.com//media/cache/e9/e3/e9e3736effeb4982324dd0e4e64b2e81.jpg,"[{'url': 'http://books.toscrape.com//media/cache/e9/e3/e9e3736effeb4982324dd0e4e64b2e81.jpg', 'path': 'full/0452fc29c189f2a4fcd86df3ae1220500334e0ed.jpg', 'checksum': '7eb8f3f6b1435e4e6562e8ea830b2284'}]",£55.85,The Matchmaker's Playbook (Wingmen Inc. #1)
http://books.toscrape.com//media/cache/86/38/8638ba095b3b32e0abdef170e7bc4fd6.jpg,"[{'url': 'http://books.toscrape.com//media/cache/86/38/8638ba095b3b32e0abdef170e7bc4fd6.jpg', 'path': 'full/9db8738d383e0c7ce163bf251a1722e894184403.jpg', 'checksum': '2ba5db7b896deabd882772c4cf2750ca'}]",£44.10,The Murder of Roger Ackroyd (Hercule Poirot #4)
http://books.toscrape.com//media/cache/dd/63/dd637b4e7cb403932e6a29397d877e4e.jpg,"[{'url': 'http://books.toscrape.com//media/cache/dd/63/dd637b4e7cb403932e6a29397d877e4e.jpg', 'path': 'full/1e2f158ce869b2d73fbb4b5a745160ed6dc4eab1.jpg', 'checksum': '4fd81f8ba7359fd7cebd945315621a57'}]",£36.00,The Psychopath Test: A Journey Through the Madness Industry
http://books.toscrape.com//media/cache/4c/57/4c57c192057269132623f9c6b3f69559.jpg,"[{'url': 'http://books.toscrape.com//media/cache/4c/57/4c57c192057269132623f9c6b3f69559.jpg', 'path': 'full/dbf93fe5fff0f008149bbc5923505688f050c01d.jpg', 'checksum': 'bc5151aeb99c524a3d7a5207584b34f0'}]",£10.65,The Project
http://books.toscrape.com//media/cache/18/ac/18ac3f16b10a5fc47e603d93335e3f24.jpg,"[{'url': 'http://books.toscrape.com//media/cache/18/ac/18ac3f16b10a5fc47e603d93335e3f24.jpg', 'path': 'full/c64f811dc366310f2c0f66233e6eaebdf92d49e2.jpg', 'checksum': 'd40a477d17d5747fadb4b10c01ba94f3'}]",£14.19,Poems That Make Grown Women Cry
http://books.toscrape.com//media/cache/95/49/9549db6862283a388659611bda63b97b.jpg,"[{'url': 'http://books.toscrape.com//media/cache/95/49/9549db6862283a388659611bda63b97b.jpg', 'path': 'full/325bd5e8bdf7fe50374df3c195bd083b848e6482.jpg', 'checksum': '689ed38dd053686f30a971698cb3abce'}]",£43.29,The Mistake (Off-Campus #2)
http://books.toscrape.com//media/cache/ff/48/ff48b0696fb97b7f7b5c6d15e372cb70.jpg,"[{'url': 'http://books.toscrape.com//media/cache/ff/48/ff48b0696fb97b7f7b5c6d15e372cb70.jpg', 'path': 'full/812b493dc140232d9e2ca26b85d0c0d912c8c601.jpg', 'checksum': 'dbc96ffb2ba6e5705b31f67b51c4022e'}]",£41.05,Night Sky with Exit Wounds
http://books.toscrape.com//media/cache/97/e6/97e65c8381cc80ba1107c3ce81c4878d.jpg,"[{'url': 'http://books.toscrape.com//media/cache/97/e6/97e65c8381cc80ba1107c3ce81c4878d.jpg', 'path': 'full/b9c22c12535a2432c8014432397164cfd7042814.jpg', 'checksum': '82bd4286a33355898be55f5d6379bb58'}]",£38.28,"Nightingale, Sing"
http://books.toscrape.com//media/cache/a4/10/a4108800f6337c5aa13b104b252d52b8.jpg,"[{'url': 'http://books.toscrape.com//media/cache/a4/10/a4108800f6337c5aa13b104b252d52b8.jpg', 'path': 'full/ffbc8544b5be766403a38a1fb2bd0efb035fb4b1.jpg', 'checksum': '209d698cfc1fff2cbf5cd6f4bda5eb02'}]",£41.06,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form
http://books.toscrape.com//media/cache/38/c3/38c342d52a30a8eb38b34668e9777222.jpg,"[{'url': 'http://books.toscrape.com//media/cache/38/c3/38c342d52a30a8eb38b34668e9777222.jpg', 'path': 'full/d993801b575c1a546dd309aafd0f046cee75d7d4.jpg', 'checksum': '11f72984ab27c8b2528edf2d41c6a6be'}]",£42.16,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals"
http://books.toscrape.com//media/cache/4e/af/4eaf0482e122cf9100b0fff61ea3441a.jpg,"[{'url': 'http://books.toscrape.com//media/cache/4e/af/4eaf0482e122cf9100b0fff61ea3441a.jpg', 'path': 'full/e8d613610f831cb8e59a9ca40c0cd30bae453796.jpg', 'checksum': 'd19dcae5d76f1a2071058976e93e8253'}]",£37.72,Done Rubbed Out (Reightman & Bailey #1)
http://books.toscrape.com//media/cache/4b/91/4b91460323973e9e140626d00474d74c.jpg,"[{'url': 'http://books.toscrape.com//media/cache/4b/91/4b91460323973e9e140626d00474d74c.jpg', 'path': 'full/01a5b21fa52e46da411399af615cee07d6d698cb.jpg', 'checksum': '7c018a2a4a9c0e841848ee6f32d8c925'}]",£35.61,Doing It Over (Most Likely To #1)
http://books.toscrape.com//media/cache/e8/21/e821a2e8fe4431eb895e9d46fe68c32e.jpg,"[{'url': 'http://books.toscrape.com//media/cache/e8/21/e821a2e8fe4431eb895e9d46fe68c32e.jpg', 'path': 'full/bdefd434bd87a43223a94ad1071becfa4f9a4f0c.jpg', 'checksum': '74fbfe8407175b32a2125ad5e8804540'}]",£54.59,Eureka Trivia 6.0
http://books.toscrape.com//media/cache/e9/48/e948a672efe721b408c8dd1f1f3ec529.jpg,"[{'url': 'http://books.toscrape.com//media/cache/e9/48/e948a672efe721b408c8dd1f1f3ec529.jpg', 'path': 'full/3965dcd961da8c1d9ea28031d8cb2dd8640d2d44.jpg', 'checksum': '85745970a291a1658e6b79d800dba5bc'}]",£34.95,Drive: The Surprising Truth About What Motivates Us
http://books.toscrape.com//media/cache/c6/50/c650e687398b368f4a16276f6d00144b.jpg,"[{'url': 'http://books.toscrape.com//media/cache/c6/50/c650e687398b368f4a16276f6d00144b.jpg', 'path': 'full/f8cd23ece9950ff87c456e8a759e54a8de69f97b.jpg', 'checksum': 'cb0a107dae92f607613f99ed78139706'}]",£29.00,First Steps for New Christians (Print Edition)
http://books.toscrape.com//media/cache/2a/2d/2a2d6ebcedeb7249a2a85fd1fbfd06e1.jpg,"[{'url': 'http://books.toscrape.com//media/cache/2a/2d/2a2d6ebcedeb7249a2a85fd1fbfd06e1.jpg', 'path': 'full/8ccae4972ac48ce8dcb704f7542d8af8f1ba1e6b.jpg', 'checksum': 'bf44f185c53dc3eb172208bff8ba309f'}]",£29.99,Frostbite (Vampire Academy #2)
http://books.toscrape.com//media/cache/4c/fd/4cfd83a011f60d38b140642a441ce01a.jpg,"[{'url': 'http://books.toscrape.com//media/cache/4c/fd/4cfd83a011f60d38b140642a441ce01a.jpg', 'path': 'full/820badcd957c118d48053a77f0fa599710bebdd8.jpg', 'checksum': '2f675ade9558262015b0dac4af6fe066'}]",£42.98,Hollow City (Miss Peregrine’s Peculiar Children #2)
